-0.0001187,0,0
-0.0001174,-0.007361,-8.637e-06
-0.0001161,-0.0029444,-9.422e-06
-0.0001148,0.0034351,3.926e-06
-0.0001135,-0.007361,-2.0415e-05
-0.0001122,0.00049073,3.141e-06
-0.0001109,0.0039259,8.637e-06
-0.0001096,0.0058888,-5.104e-06
-0.0001083,0.0078518,-1.0993e-05
-0.000107,0.0053981,-7.459e-06
-0.0001057,0.0049073,6.281e-06
-0.0001044,-0.0078518,1.5703e-05
-0.0001031,-0.0063796,-1.6881e-05
-0.0001018,-0.0058888,-5.889e-06
-0.0001005,0.0083425,-2.4341e-05
-9.92e-05,0.00049073,-1.5311e-05
-9.79e-05,-0.0063796,-4.711e-06
-9.66e-05,0.00049073,-6.282e-06
-9.53e-05,0.010796,-1.0207e-05
-9.4e-05,-0.0049073,3.533e-06
-9.27e-05,-0.0063796,1.4918e-05
-9.14e-05,0.0019629,-9.815e-06
-9.01e-05,0.0083425,-1.1778e-05
-8.88e-05,-0.0049073,-3.93e-07
-8.75e-05,0.00049073,-3.4155e-05
-8.62e-05,0.00049073,-1.963e-06
-8.49e-05,-0.011778,-1.4526e-05
-8.36e-05,-0.0049073,-2.8266e-05
-8.23e-05,0.0083425,-1.7274e-05
-8.1e-05,-0.0058888,3.92e-07
-7.97e-05,0.0049073,1.57e-06
-7.84e-05,-0.0024537,-1.7274e-05
-7.71e-05,0.00049073,-9.815e-06
-7.58e-05,-0.007361,-5.889e-06
-7.45e-05,0.00049073,-3.2585e-05
-7.32e-05,-0.012759,-4.319e-06
-7.19e-05,0.00098147,-1.57e-06
-7.06e-05,0.00049073,-7.067e-06
-6.93e-05,-0.00049073,-1.963e-06
-6.8e-05,-0.0049073,7.852e-06
-6.67e-05,-0.0068703,-1.06e-05
-6.54e-05,-0.00098147,-9.422e-06
-6.41e-05,-0.010796,-1.7274e-05
-6.28e-05,0.0063796,-1.5311e-05
-6.15e-05,0.0083425,-2.0807e-05
-6.02e-05,0.0053981,-3.533e-06
-5.89e-05,-0.007361,-2.0022e-05
-5.76e-05,0.0034351,-4.319e-06
-5.63e-05,0.00049073,3.5333e-05
-5.5e-05,0.0019629,3.141e-06
-5.37e-05,0.0014722,4.318e-06
-5.24e-05,0.0034351,-2.8266e-05
-5.11e-05,0.015213,-1.217e-05
-4.98e-05,0.0053981,-1.963e-06
-4.85e-05,-0.007361,7.85e-07
-4.72e-05,0.0058888,-7.85e-07
-4.59e-05,-0.0068703,-1.178e-06
-4.46e-05,0.0083425,-5.889e-06
-4.33e-05,0.0083425,-1.7274e-05
-4.2e-05,0.0058888,-2.5518e-05
-4.07e-05,-0.014231,-1.178e-06
-3.94e-05,0.00049073,5.496e-06
-3.81e-05,-0.0083425,-1.963e-06
-3.68e-05,-0.0049073,-6.282e-06
-3.55e-05,0.00098147,1.4133e-05
-3.42e-05,0.00049073,-2.0022e-05
-3.29e-05,0.00049073,-1.4918e-05
-3.16e-05,-0.0024537,5.889e-06
-3.03e-05,-0.0068703,-1.0993e-05
-2.9e-05,0.0053981,-1.217e-05
-2.77e-05,-0.007361,-3.926e-06
-2.64e-05,0.00049073,-2.5518e-05
-2.51e-05,-0.0078518,-5.496e-06
-2.38e-05,0.00049073,1.06e-05
-2.25e-05,0.0039259,-1.1778e-05
-2.12e-05,0.0029444,-7.067e-06
-1.99e-05,0.0078518,-5.496e-06
-1.86e-05,0.0019629,-2.356e-06
-1.73e-05,-0.0039259,-1.963e-05
-1.6e-05,-0.0019629,-7.459e-06
-1.47e-05,-0.0068703,1.8844e-05
-1.34e-05,-0.007361,1.3348e-05
-1.21e-05,-0.0039259,-1.2956e-05
-1.08e-05,0.0029444,3.92e-07
-9.5e-06,0.0088332,-2.8659e-05
-8.2e-06,0.00049073,1.1778e-05
-6.9e-06,0.00049073,-8.244e-06
-5.6e-06,0.00049073,1.6489e-05
-4.3e-06,-0.014231,3.1799e-05
-3e-06,-0.007361,-2.6696e-05
-1.7e-06,0.00049073,1.57e-06
-4e-07,0.0053981,-7.85e-07
9e-07,-0.030916,-9.815e-06
2.2e-06,1.1704,-2.0022e-05
3.5e-06,5.3785,7.459e-06
4.8e-06,11.82,5.8103e-05
6.1e-06,19.606,0.00012013
7.4e-06,28.209,0.0001798
8.7e-06,37.235,0.00022809
1e-05,46.297,0.00027128
1.13e-05,55.314,0.00031643
1.26e-05,64.07,0.00038238
1.39e-05,72.75,0.0004503
1.52e-05,80.944,0.0004821
1.65e-05,88.603,0.00050055
1.78e-05,95.52,0.00057514
1.91e-05,101.97,0.00060969
2.04e-05,107.82,0.00065758
2.17e-05,113.06,0.00066897
2.3e-05,117.57,0.00068978
2.43e-05,121.24,0.00072393
2.56e-05,124.12,0.00073492
2.69e-05,126.08,0.00071372
2.82e-05,127.62,0.00073649
2.95e-05,127.86,0.00074906
3.08e-05,127.7,0.00073767
3.21e-05,126.75,0.00072472
3.34e-05,124.8,0.00072668
3.47e-05,121.83,0.000731
3.6e-05,118.16,0.00067172
3.73e-05,113.68,0.00063207
3.86e-05,108.48,0.00061715
3.99e-05,102.56,0.00059791
4.12e-05,95.974,0.00055276
4.25e-05,88.855,0.0004923
4.38e-05,81.005,0.00044794
4.51e-05,72.56,0.00040358
4.64e-05,63.543,0.00031878
4.77e-05,54.229,0.0002964
4.9e-05,44.548,0.00022809
5.03e-05,34.542,0.0001692
5.16e-05,24.388,9.4221e-05
5.29e-05,13.912,4.4755e-05
5.42e-05,3.628,-3.2192e-05
5.55e-05,-6.7761,-7.6555e-05
5.68e-05,-17.104,-0.00014761
5.81e-05,-27.409,-0.00020454
5.94e-05,-37.561,-0.0002756
6.07e-05,-47.536,-0.0003282
6.2e-05,-57.24,-0.00038709
6.33e-05,-66.452,-0.00044363
6.46e-05,-75.327,-0.00048328
6.59e-05,-83.526,-0.00054609
6.72e-05,-91.44,-0.00059595
6.85e-05,-98.485,-0.00062029
6.98e-05,-104.77,-0.00066073
7.11e-05,-110.42,-0.00071726
7.24e-05,-115.37,-0.00073178
7.37e-05,-119.57,-0.00075652
7.5e-05,-123.01,-0.00075338
7.63e-05,-125.56,-0.00080167
7.76e-05,-127.46,-0.00078989
7.89e-05,-127.97,-0.00079695
8.02e-05,-128.05,-0.00080873
8.15e-05,-127.58,-0.00078164
8.28e-05,-125.74,-0.00077458
8.41e-05,-123.45,-0.00075338
8.54e-05,-120.04,-0.00074003
8.67e-05,-115.98,-0.00071451
8.8e-05,-111.06,-0.00069253
8.93e-05,-105.53,-0.00062265
9.06e-05,-99.309,-0.00059124
9.19e-05,-92.436,-0.00057318
9.32e-05,-84.686,-0.00051115
9.45e-05,-76.608,-0.00044284
9.58e-05,-67.837,-0.00040554
9.71e-05,-58.78,-0.00034469
9.84e-05,-49.154,-0.00030426
9.97e-05,-39.291,-0.00027442
0.000101,-29.228,-0.00017078
0.0001023,-20.342,-0.00013034
0.0001036,-14.369,-0.00010247
0.0001049,-10.763,-5.6533e-05
0.0001062,-8.2242,-5.4962e-05
0.0001075,-6.5562,-1.3741e-05
0.0001088,-5.1532,-2.5518e-05
0.0001101,-4.475,-4.9074e-05
0.0001114,-3.47,-6.1636e-05
0.0001127,-2.9959,-4.5148e-05
0.000114,-2.6961,-2.7874e-05
0.0001153,-2.3403,-1.1385e-05
0.0001166,-1.9325,-2.7481e-05
0.0001179,-1.5218,-3.4155e-05
0.0001192,-1.2048,-4.7503e-05
0.0001205,-1.0693,-3.1015e-05
0.0001218,-1.0001,-3.8866e-05
0.0001231,-0.92356,-9.815e-06
0.0001244,-0.83376,-3.8081e-05
0.0001257,-0.73954,-1.217e-05
0.000127,-0.65611,-2.3555e-05
0.0001283,-0.60851,-2.5518e-05
0.0001296,-0.56729,-2.3555e-05
0.0001309,-0.54962,-4.2007e-05
0.0001322,-0.50398,-3.3763e-05
0.0001335,-0.45933,-3.6903e-05
0.0001348,-0.41811,-4.0044e-05
0.0001361,-0.38425,-4.3185e-05
0.0001374,-0.34646,-4.2007e-05
0.0001387,-0.32143,-5.4962e-05
0.00014,-0.28414,-5.1037e-05
0.0001413,-0.25126,-3.7689e-05
0.0001426,-0.20218,-3.9652e-05
0.0001439,-0.18452,-4.8681e-05
0.0001452,-0.15654,-2.9837e-05
0.0001465,-0.13446,-3.6118e-05
0.0001478,-0.13642,-1.7274e-05
0.0001491,-0.13054,-5.5748e-05
0.0001504,-0.11189,-1.9237e-05
0.0001517,-0.10992,-2.3555e-05
0.000153,-0.098147,-2.0022e-05
0.0001543,-0.11729,-3.337e-05
0.0001556,-0.11189,-3.494e-05
0.0001569,-0.10109,-1.6881e-05
0.0001582,-0.10011,-4.3577e-05
0.0001595,-0.084897,-4.6718e-05
0.0001608,-0.070175,-3.6118e-05
0.0001621,-0.053981,-4.1614e-05
0.0001634,-0.045148,-5.2607e-05
0.0001647,-0.030916,-1.3741e-05
0.000166,-0.023065,-1.2563e-05
