-0.0002382,0,0
-0.0002364,0.0037688,2.5126e-05
-0.0002346,0.0053392,1.1306e-05
-0.0002328,0.009108,-3.6181e-05
-0.000231,0.009108,1.2814e-05
-0.0002292,0.009108,-2.8141e-05
-0.0002274,-0.0047111,-2.6131e-05
-0.0002256,0.0034548,-1.3065e-05
-0.0002238,0.0056533,-5.9548e-05
-0.000222,0.004397,-4.6231e-05
-0.0002202,0.0072236,-7.4121e-05
-0.0002184,0.0012563,-5.4774e-05
-0.0002166,0.0018844,-0.0001005
-0.0002148,0.009108,-6.9849e-05
-0.000213,0.0028266,-6.005e-05
-0.0002112,0.0047111,-5.5276e-05
-0.0002094,0.010364,-4.0201e-05
-0.0002076,0.015075,-4.9749e-05
-0.0002058,0.0094221,-5.528e-06
-0.000204,0.0012563,-5e-05
-0.0002022,0.0040829,-2.4121e-05
-0.0002004,0.0012563,-6.533e-06
-0.0001986,0.0065955,2.512e-06
-0.0001968,0.0078518,1.7337e-05
-0.000195,0.009108,2.764e-06
-0.0001932,0.010364,0.00010176
-0.0001914,0.009108,0.00010729
-0.0001896,0.009108,0.00010251
-0.0001878,0.011935,0.00014045
-0.000186,0.0075377,0.00013593
-0.0001842,0.0015704,0.00015427
-0.0001824,0.0021985,0.00018015
-0.0001806,0.0034548,0.00020477
-0.0001788,0.0056533,0.00023241
-0.000177,0.0059673,0.00023769
-0.0001752,0.009108,0.0002696
-0.0001734,0.0018844,0.00030477
-0.0001716,0.015704,0.00031734
-0.0001698,0.0072236,0.00030528
-0.000168,0.013819,0.00035327
-0.0001662,0.0012563,0.00039146
-0.0001644,0.009108,0.00043794
-0.0001626,0.0081658,0.00044849
-0.0001608,0.009108,0.00043769
-0.000159,0.0012563,0.00045879
-0.0001572,0.009108,0.00048819
-0.0001554,0.009108,0.00052789
-0.0001536,0.0037688,0.00054497
-0.0001518,0.015704,0.00052663
-0.00015,0.009108,0.00058065
-0.0001482,0.010364,0.00059925
-0.0001464,0.009108,0.00062437
-0.0001446,0.0053392,0.00063995
-0.0001428,0.0040829,0.0006309
-0.000141,0.0075377,0.00065477
-0.0001392,0.0012563,0.00066156
-0.0001374,0.0012563,0.00071206
-0.0001356,-0.0021985,0.00068744
-0.0001338,0.0047111,0.00070201
-0.000132,0.009108,0.00071382
-0.0001302,0.0031407,0.00073015
-0.0001284,0.009108,0.00067688
-0.0001266,0.0012563,0.00070879
-0.0001248,-0.0028266,0.00069372
-0.000123,0.0059673,0.00069874
-0.0001212,0.0047111,0.00071256
-0.0001194,0.0012563,0.0007299
-0.0001176,0.009108,0.00068266
-0.0001158,0.009108,0.00067613
-0.000114,0.0028266,0.00066985
-0.0001122,0.009108,0.00066683
-0.0001104,0.013191,0.00063995
-0.0001086,0.01696,0.00063518
-0.0001068,0.009108,0.00061407
-0.000105,0.0012563,0.00059322
-0.0001032,0.0078518,0.00059849
-0.0001014,0.0012563,0.00056407
-9.96e-05,0.009108,0.00060251
-9.78e-05,0.009108,0.00056357
-9.6e-05,0.0028266,0.00051533
-9.42e-05,0.0094221,0.00053693
-9.24e-05,0.0021985,0.00051332
-9.06e-05,0.0069095,0.00048392
-8.88e-05,0.0021985,0.0004402
-8.7e-05,0.012249,0.00043492
-8.52e-05,0.0072236,0.00041734
-8.34e-05,0.0084799,0.00037286
-8.16e-05,0.0084799,0.00036809
-7.98e-05,0.009108,0.00034296
-7.8e-05,-0.0034548,0.00032186
-7.62e-05,0.012563,0.00032814
-7.44e-05,0.009108,0.00029171
-7.26e-05,0.0081658,0.00028945
-7.08e-05,0.009108,0.00032663
-6.9e-05,0.009108,0.00023266
-6.72e-05,0.014133,0.00021357
-6.54e-05,0.0015704,0.00017613
-6.36e-05,0.0037688,0.0001799
-6.18e-05,-0.0040829,0.00017261
-6e-05,0.009108,0.00015352
-5.82e-05,-0.0040829,0.00017362
-5.64e-05,0.0037688,0.00017638
-5.46e-05,0.0012563,0.00013216
-5.28e-05,0.0062814,9.5226e-05
-5.1e-05,0.010678,0.00013216
-4.92e-05,0.0015704,9.8241e-05
-4.74e-05,0.0021985,9.799e-05
-4.56e-05,0.0012563,8.3668e-05
-4.38e-05,0.0047111,8.0151e-05
-4.2e-05,0.0059673,0.00010452
-4.02e-05,0.0012563,0.00013065
-3.84e-05,0.0012563,6.6583e-05
-3.66e-05,0.0084799,7.3869e-05
-3.48e-05,0.009108,7.4623e-05
-3.3e-05,0.0059673,4.2965e-05
-3.12e-05,0.013505,2.9899e-05
-2.94e-05,0.0069095,9.6985e-05
-2.76e-05,0.0031407,7.8141e-05
-2.58e-05,0.016646,8.2914e-05
-2.4e-05,0.0075377,5.5528e-05
-2.22e-05,0.0012563,8.5678e-05
-2.04e-05,0.012877,0.0001098
-1.86e-05,-0.0015704,0.00011156
-1.68e-05,0,5.7789e-05
-1.5e-05,0.0012563,0.00010327
-1.32e-05,0.0078518,0.00010854
-1.14e-05,0.009108,9.8995e-05
-9.6e-06,0.0012563,9.7236e-05
-7.8e-06,0.0012563,0.00013241
-6e-06,0.0028266,0.00016106
-4.2e-06,0.0012563,0.00018065
-2.4e-06,0.0012563,0.00015427
-6e-07,0.009108,0.00011834
1.2e-06,0.020729,0.00018618
3e-06,3.6539,0.0002402
4.8e-06,11.205,0.00032563
6.6e-06,22.665,0.00044498
8.4e-06,35.673,0.00060904
1.02e-05,46.428,0.00072362
1.2e-05,59.909,0.00086708
1.38e-05,71.85,0.00098744
1.56e-05,82.31,0.0011073
1.74e-05,93.007,0.001141
1.92e-05,102.86,0.0013264
2.1e-05,109.57,0.0013595
2.28e-05,116.67,0.0014018
2.46e-05,121.87,0.0014467
2.64e-05,125.06,0.0014915
2.82e-05,127.25,0.0015085
3e-05,128.15,0.0014726
3.18e-05,126.93,0.0014799
3.36e-05,124.17,0.0013907
3.54e-05,119.76,0.0013646
3.72e-05,114.52,0.001295
3.9e-05,106.65,0.0012314
4.08e-05,98.2,0.0011327
4.26e-05,88.641,0.0010317
4.44e-05,76.794,0.00088467
4.62e-05,64.577,0.00075578
4.8e-05,52.988,0.00064472
4.98e-05,38.323,0.00048015
5.16e-05,24.574,0.00037839
5.34e-05,10.782,0.00020578
5.52e-05,-4.8112,3.995e-05
5.7e-05,-17.979,-0.00012412
5.88e-05,-32.35,-0.00023492
6.06e-05,-47.057,-0.00039749
6.24e-05,-59.927,-0.00053317
6.42e-05,-71.951,-0.00064246
6.6e-05,-84.408,-0.00077739
6.78e-05,-94.159,-0.00084699
6.96e-05,-103.42,-0.00092739
7.14e-05,-112.16,-0.0010166
7.32e-05,-117.72,-0.0011103
7.5e-05,-122.87,-0.0011028
7.68e-05,-126.45,-0.0011018
7.86e-05,-128.3,-0.0011548
8.04e-05,-128.4,-0.0011344
8.22e-05,-126.55,-0.0011364
8.4e-05,-124.12,-0.0010889
8.58e-05,-119.39,-0.0010211
8.76e-05,-112.82,-0.0010015
8.94e-05,-106.11,-0.00083769
9.12e-05,-96.545,-0.00078091
9.3e-05,-85.449,-0.00069196
9.48e-05,-75.488,-0.00056457
9.66e-05,-62.532,-0.0004397
9.84e-05,-48.649,-0.00028015
0.0001002,-36.948,-0.00015704
0.000102,-22.562,-4.1206e-05
0.0001038,-14.141,1.1055e-05
0.0001056,-9.7591,3.7688e-05
0.0001074,-7.1774,5.4774e-05
0.0001092,-5.3913,2.9397e-05
0.000111,-4.1068,9.9497e-05
0.0001128,-3.4959,8.6181e-05
0.0001146,-2.7563,7.7889e-05
0.0001164,-2.0914,6.7588e-05
0.0001182,-1.7839,9.799e-05
0.00012,-1.5691,5.9296e-05
0.0001218,-1.3712,6.3316e-05
0.0001236,-1.168,8.6683e-05
0.0001254,-0.98712,0.00010377
